--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made PORYGON evolve into PORYGON2 at level 30
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
213|Shuckle   |BUG/ROCK         |  20|  10| 230|   5|  10| 230|ROBUSTO     |-------     |TM14 (100%)
214|Heracross |BUG/FIGHTING     |  80| 125|  75|  85|  40|  95|ENXAME      |VÏCERAS     |BOLA FUMAÇA (rare)
215|Sneasel   |DARK/ICE         |  55|  95|  55| 115|  35|  75|FOCO SECRETO|OLHO VIVO   |
216|Teddiursa |NORMAL           |  60|  80|  50|  40|  50|  50|ACELERAÇÄO  |-------     |ERVA MENTA (common)
217|Ursaring  |NORMAL           |  90| 130|  75|  55|  75|  75|VÏCERAS     |-------     |
218|Slugma    |FIRE             |  40|  40|  40|  20|  70|  40|ESCUDO MAGMA|CORPO QUENTE|
219|Magcargo  |FIRE/ROCK        |  50|  50| 120|  30|  80|  80|ESCUDO MAGMA|CORPO QUENTE|
220|Swinub    |ICE/GROUND       |  50|  50|  40|  50|  30|  30|DISTRAÏDO   |-------     |
221|Piloswine |ICE/GROUND       | 100| 100|  80|  50|  60|  60|DISTRAÏDO   |-------     |
222|Corsola   |WATER/ROCK       |  55|  55|  85|  35|  65|  85|APRESSADO   |CURA NATURAL|
223|Remoraid  |WATER            |  35|  65|  35|  65|  65|  35|APRESSADO   |-------     |PEDRA DURA (rare)
224|Octillery |WATER            |  75| 105|  75|  45| 105|  75|VENTOSA     |-------     |
225|Delibird  |ICE/FLYING       |  45|  55|  45|  75|  65|  45|ALMA VITAL  |APRESSADO   |
226|Mantine   |WATER/FLYING     |  65|  40|  70|  70|  80| 140|VÔO RÁPIDO  |ABSORVE ÁGUA|
227|Skarmory  |STEEL/FLYING     |  65|  80| 140|  70|  40|  70|OLHO VIVO   |ROBUSTO     |ÉTER (common), SODA POP (rare)
228|Houndour  |DARK/FIRE        |  45|  60|  30|  65|  80|  50|AVE MATUTINA|LUZES FOGO  |PÓ ENERGIA (common)
229|Houndoom  |DARK/FIRE        |  75|  90|  50|  95| 110|  80|AVE MATUTINA|LUZES FOGO  |DESPERTA (100%)
230|Kingdra   |WATER/DRAGON     |  75|  95|  95|  85|  95|  95|VÔO RÁPIDO  |-------     |AMULETO (common)
231|Phanpy    |GROUND           |  90|  60|  60|  40|  40|  40|ACELERAÇÄO  |-------     |
232|Donphan   |GROUND           |  90| 120| 120|  50|  60|  60|ROBUSTO     |-------     |
233|Porygon2  |NORMAL           |  85|  80|  90|  60| 105|  95|PEGADA      |-------     |BOLA TURNO (rare)
234|Stantler  |NORMAL           |  73|  95|  62|  85|  85|  65|INTIMIDA    |-------     |
235|Smeargle  |NORMAL           |  55|  20|  35|  75|  20|  45|TEM RITMO   |-------     |INCENSO LAX (rare)
236|Tyrogue   |FIGHTING         |  35|  35|  35|  35|  35|  35|VÏCERAS     |-------     |PEPITA (rare)
237|Hitmontop |FIGHTING         |  50|  95|  95|  70|  35| 110|INTIMIDA    |-------     |TM47 (common)
238|Smoochum  |ICE/PSYCHIC      |  45|  30|  15|  65|  85|  65|DISTRAÏDO   |-------     |TM27 (100%)
239|Elekid    |ELECTRIC         |  45|  63|  37|  95|  65|  55|ESTÁTICA    |-------     |BANDANA (rare)
240|Magby     |FIRE             |  45|  75|  37|  83|  70|  55|CORPO QUENTE|-------     |FR. AZUL (100%)
241|Miltank   |NORMAL           |  95|  80| 105| 100|  40|  70|GORDURA     |-------     |TM22 (100%)
242|Blissey   |NORMAL           | 255|  10|  10|  55|  75| 135|CURA NATURAL|GRAÇA SERENA|
243|Raikou    |ELECTRIC         |  90|  85|  75| 115| 115| 100|PRESSÄO     |-------     |
244|Entei     |FIRE             | 115| 115|  85| 100|  90|  75|PRESSÄO     |-------     |
245|Suicune   |WATER            | 100|  75| 115|  85|  90| 115|PRESSÄO     |-------     |CINTO PRETO (common), REPELENTE (rare)
246|Larvitar  |ROCK/GROUND      |  50|  64|  50|  41|  45|  50|VÏCERAS     |-------     |TM31 (common), POKé BOLA (rare)
247|Pupitar   |ROCK/GROUND      |  70|  84|  70|  51|  65|  70|TROCA PELE  |-------     |ATAQUE X (rare)
248|Tyranitar |ROCK/DARK        | 100| 134| 110|  61|  95| 100|JATO AREIA  |-------     |DESCONGELA (rare)
249|Lugia     |PSYCHIC/FLYING   | 106|  90| 130| 110|  90| 154|PRESSÄO     |-------     |ESC. CORAÇÄO (common), TM40 (rare)
250|Ho-Oh     |FIRE/FLYING      | 106| 130|  90|  90| 110| 154|PRESSÄO     |-------     |FL. AZUL (common), CURA TUDO (rare)
251|Celebi    |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|CURA NATURAL|-------     |TM20 (100%)
252|Treecko   |GRASS            |  40|  45|  35|  70|  65|  55|ENORME      |-------     |
253|Grovyle   |GRASS            |  50|  65|  45|  95|  85|  65|ENORME      |-------     |
254|Sceptile  |GRASS            |  70|  85|  65| 120| 105|  85|ENORME      |-------     |TM32 (100%)
255|Torchic   |FIRE             |  45|  60|  40|  45|  70|  50|BRASA       |-------     |FARPA TÓXICA (rare)
256|Combusken |FIRE/FIGHTING    |  60|  85|  60|  55|  85|  60|BRASA       |-------     |FL. PRETA (common), PUXADOR (rare)
257|Blaziken  |FIRE/FIGHTING    |  80| 120|  70|  80| 110|  70|BRASA       |-------     |TELESCÓPIO (100%)
258|Mudkip    |WATER            |  50|  70|  50|  40|  50|  50|TEMPORAL    |-------     |
259|Marshtomp |WATER/GROUND     |  70|  85|  70|  50|  60|  70|TEMPORAL    |-------     |
260|Swampert  |WATER/GROUND     | 100| 110|  90|  60|  85|  90|TEMPORAL    |-------     |BOLA REDE (100%)
261|Poochyena |DARK             |  35|  55|  35|  35|  30|  30|CORRER      |-------     |BOLA NINHO (rare)
262|Mightyena |DARK             |  70|  90|  70|  70|  60|  60|INTIMIDA    |-------     |TM33 (common)
263|Zigzagoon |NORMAL           |  38|  30|  41|  60|  30|  41|ACELERAÇÄO  |-------     |
264|Linoone   |NORMAL           |  78|  70|  61| 100|  50|  61|ACELERAÇÄO  |-------     |
265|Wurmple   |BUG              |  45|  45|  35|  20|  20|  30|ESCUDO DE PÓ|-------     |TM11 (common)
266|Silcoon   |BUG              |  50|  35|  55|  15|  25|  25|TROCA PELE  |-------     |BOLA NINHO (common)
267|Beautifly |BUG/FLYING       |  60|  70|  50|  65|  90|  50|ENXAME      |-------     |DESCONGELA (rare)
268|Cascoon   |BUG              |  50|  35|  55|  15|  25|  25|TROCA PELE  |-------     |
269|Dustox    |BUG/POISON       |  60|  50|  70|  65|  50|  90|ESCUDO DE PÓ|-------     |TM22 (100%)
270|Lotad     |WATER/GRASS      |  40|  30|  30|  30|  40|  50|VÔO RÁPIDO  |CHUVA CURTA |TM09 (rare)
271|Lombre    |WATER/GRASS      |  60|  50|  50|  50|  60|  70|VÔO RÁPIDO  |CHUVA CURTA |
272|Ludicolo  |WATER/GRASS      |  80|  70|  70|  70|  90| 100|VÔO RÁPIDO  |CHUVA CURTA |FARPA TÓXICA (rare)
273|Seedot    |GRASS            |  40|  40|  50|  30|  30|  30|CLOROFILA   |AVE MATUTINA|TM48 (common), SUPER BOLA (rare)
274|Nuzleaf   |GRASS/DARK       |  70|  70|  40|  60|  60|  40|CLOROFILA   |AVE MATUTINA|REPARTIR EXP (rare)
275|Shiftry   |GRASS/DARK       |  90| 100|  60|  80|  90|  60|CLOROFILA   |AVE MATUTINA|
276|Taillow   |NORMAL/FLYING    |  40|  55|  30|  85|  30|  30|VÏCERAS     |-------     |
277|Swellow   |NORMAL/FLYING    |  60|  85|  60| 125|  50|  50|VÏCERAS     |-------     |TM43 (common), INCENSO LAX (rare)
278|Wingull   |WATER/FLYING     |  40|  30|  30|  85|  55|  30|OLHO VIVO   |-------     |ESC. CORAÇÄO (common)
279|Pelipper  |WATER/FLYING     |  60|  50| 100|  65|  85|  70|OLHO VIVO   |-------     |
280|Ralts     |PSYCHIC          |  28|  25|  25|  40|  45|  35|SINCRONISMO |PEGADA      |TM19 (rare)
281|Kirlia    |PSYCHIC          |  38|  35|  35|  50|  65|  55|SINCRONISMO |PEGADA      |BOLA REDE (rare)
282|Gardevoir |PSYCHIC          |  68|  65|  65|  80| 125| 115|SINCRONISMO |PEGADA      |LENÇO DE SEDA (common), HIPERPOÇÄO (rare)
283|Surskit   |BUG/WATER        |  40|  30|  32|  65|  50|  52|VÔO RÁPIDO  |-------     |
284|Masquerain|BUG/FLYING       |  70|  60|  62|  60|  80|  82|INTIMIDA    |-------     |
285|Shroomish |GRASS            |  60|  40|  60|  35|  40|  60|ESPOROS     |-------     |
286|Breloom   |GRASS/FIGHTING   |  60| 130|  80|  70|  60|  60|ESPOROS     |-------     |
287|Slakoth   |NORMAL           |  60|  60|  60|  30|  35|  35|OCIOSIDADE  |-------     |REVIVER (common), PEDRA FOLHA (rare)
288|Vigoroth  |NORMAL           |  80|  80|  80|  90|  55|  55|ALMA VITAL  |-------     |TM04 (common), FEITIÇO (rare)
289|Slaking   |NORMAL           | 150| 160| 100| 100|  95|  65|OCIOSIDADE  |-------     |
290|Nincada   |BUG/GROUND       |  31|  45|  90|  40|  30|  30|OLHO FACETA |-------     |SUCO DE FRUTA (common), BOLA REDE (rare)
291|Ninjask   |BUG/FLYING       |  61|  90|  45| 160|  50|  50|VELOCIDADE  |-------     |
292|Shedinja  |BUG/GHOST        |   1|  90|  45|  40|  30|  30|SUPER GUARDA|-------     |
293|Whismur   |NORMAL           |  64|  51|  23|  28|  51|  23|ACÚSTICA    |-------     |UNHA RÁPIDA (common), FR. VERDE (rare)
294|Loudred   |NORMAL           |  84|  71|  43|  48|  71|  43|ACÚSTICA    |-------     |
295|Exploud   |NORMAL           | 104|  91|  63|  68|  91|  63|ACÚSTICA    |-------     |TM09 (common), TM18 (rare)
296|Makuhita  |FIGHTING         |  72|  60|  30|  25|  20|  30|GORDURA     |VÏCERAS     |
297|Hariyama  |FIGHTING         | 144| 120|  60|  50|  40|  60|GORDURA     |VÏCERAS     |TM38 (common), PEDRA ETERNA (rare)
298|Azurill   |NORMAL           |  50|  20|  40|  20|  20|  40|GORDURA     |VASTO PODER |
299|Nosepass  |ROCK             |  30|  45| 135|  30|  45|  90|ROBUSTO     |ATRAI IMÄ   |UNHA RÁPIDA (common), TM47 (rare)
300|Skitty    |NORMAL           |  50|  45|  45|  50|  35|  35|CHARME      |-------     |FR. AZUL (common)
301|Delcatty  |NORMAL           |  70|  65|  65|  70|  55|  55|CHARME      |-------     |
302|Sableye   |DARK/GHOST       |  50|  75|  75|  50|  65|  65|OLHO VIVO   |-------     |
303|Mawile    |STEEL            |  50|  85|  85|  50|  55|  55|HIPER CORTE |INTIMIDA    |DESPARALISA (common), CORDA DE FUGA (rare)
304|Aron      |STEEL/ROCK       |  50|  70| 100|  30|  40|  40|ROBUSTO     |CABEÇA PEDRA|
305|Lairon    |STEEL/ROCK       |  60|  90| 140|  40|  50|  50|ROBUSTO     |CABEÇA PEDRA|SUPERREPEL (common), TM04 (rare)
306|Aggron    |STEEL/ROCK       |  70| 110| 180|  50|  60|  60|ROBUSTO     |CABEÇA PEDRA|
307|Meditite  |FIGHTING/PSYCHIC |  30|  40|  55|  60|  40|  55|PURA FORÇA  |-------     |
308|Medicham  |FIGHTING/PSYCHIC |  60|  60|  75|  80|  60|  75|PURA FORÇA  |-------     |TM14 (common), ELIXIR (rare)
309|Electrike |ELECTRIC         |  40|  45|  40|  65|  65|  40|ESTÁTICA    |CLAREZA     |REPARTIR EXP (rare)
310|Manectric |ELECTRIC         |  70|  75|  60| 105| 105|  60|ESTÁTICA    |CLAREZA     |
311|Plusle    |ELECTRIC         |  60|  50|  40|  95|  85|  75|POSITIVO    |-------     |
312|Minun     |ELECTRIC         |  60|  40|  50|  95|  75|  85|NEGATIVO    |-------     |
313|Volbeat   |BUG              |  65|  73|  55|  85|  47|  75|ILUMINADO   |ENXAME      |DOCE LAVA (rare)
314|Illumise  |BUG              |  65|  47|  55|  85|  73|  75|DISTRAÏDO   |-------     |BANDANA (common), ALMA DEW (rare)
315|Roselia   |GRASS/POISON     |  50|  60|  45|  65| 100|  80|CURA NATURAL|VENENOSO    |PROTEÏNA (100%)
316|Gulpin    |POISON           |  70|  43|  53|  40|  43|  53|LODO LÏQUIDO|PEGAJOSO    |MÁX. PP (common), CURA TUDO (rare)
317|Swalot    |POISON           | 100|  73|  83|  55|  73|  83|LODO LÏQUIDO|PEGAJOSO    |UP-GRADE (common)
318|Carvanha  |WATER/DARK       |  45|  90|  20|  65|  65|  20|PELE ÁSPERA |-------     |
319|Sharpedo  |WATER/DARK       |  70| 120|  40|  95|  95|  40|PELE ÁSPERA |-------     |FL. VERMELHA (common)
320|Wailmer   |WATER            | 130|  70|  35|  60|  70|  35|VÉU D’ÁGUA  |DISTRAÏDO   |ERVA BRANCA (common), CHERI FRUTO (rare)
321|Wailord   |WATER            | 170|  90|  45|  60|  90|  45|VÉU D’ÁGUA  |DISTRAÏDO   |TM09 (100%)
322|Numel     |FIRE/GROUND      |  60|  60|  40|  35|  65|  45|DISTRAÏDO   |-------     |FL. VERMELHA (100%)
323|Camerupt  |FIRE/GROUND      |  70| 100|  70|  40| 105|  75|ESCUDO MAGMA|-------     |CINZA SAGRADA (100%)
324|Torkoal   |FIRE             |  70|  85| 140|  20|  85|  70|NUVEM BRANCA|-------     |
325|Spoink    |PSYCHIC          |  60|  25|  35|  60|  70|  80|GORDURA     |TEM RITMO   |TM28 (common), PEDRA LUA (rare)
326|Grumpig   |PSYCHIC          |  80|  45|  65|  80|  90| 110|GORDURA     |TEM RITMO   |
327|Spinda    |NORMAL           |  60|  60|  60|  60|  60|  60|TEM RITMO   |-------     |SITRUS FRUTO (common), CAUDA FELPUDA (rare)
328|Trapinch  |GROUND           |  45| 100|  45|  10|  45|  45|HIPER CORTE |ARAPUCA     |
329|Vibrava   |GROUND/DRAGON    |  50|  70|  50|  70|  50|  50|LEVITAR     |LEVITAR     |
330|Flygon    |GROUND/DRAGON    |  80| 100|  80| 100|  80|  80|LEVITAR     |LEVITAR     |ASPEAR FRUTO (rare)
331|Cacnea    |GRASS            |  50|  85|  40|  35|  85|  40|VÉU DE AREIA|-------     |
332|Cacturne  |GRASS/DARK       |  70| 115|  60|  55| 115|  60|VÉU DE AREIA|-------     |DOCE LAVA (rare)
333|Swablu    |NORMAL/FLYING    |  45|  40|  60|  50|  40|  75|CURA NATURAL|-------     |
334|Altaria   |DRAGON/FLYING    |  75|  70|  90|  80|  70| 105|CURA NATURAL|-------     |BOLA NINHO (common)
335|Zangoose  |NORMAL           |  73| 115|  60|  90|  60|  60|IMUNIDADE   |-------     |
336|Seviper   |POISON           |  73| 100|  60|  65| 100|  60|TROCA PELE  |-------     |SODA POP (common)
337|Lunatone  |ROCK/PSYCHIC     |  70|  55|  65|  70|  95|  85|LEVITAR     |-------     |
338|Solrock   |ROCK/PSYCHIC     |  70|  95|  85|  70|  55|  65|LEVITAR     |-------     |TM40 (rare)
339|Barboach  |WATER/GROUND     |  50|  48|  43|  60|  46|  41|DISTRAÏDO   |-------     |REVIVER (rare)
340|Whiscash  |WATER/GROUND     | 110|  78|  73|  60|  76|  71|DISTRAÏDO   |-------     |FARPA TÓXICA (common)
341|Corphish  |WATER            |  43|  80|  65|  35|  50|  35|HIPER CORTE |CARAPAÇA    |PEDRA DURA (rare)
342|Crawdaunt |WATER/DARK       |  63| 120|  85|  55|  90|  55|HIPER CORTE |CARAPAÇA    |
343|Baltoy    |GROUND/PSYCHIC   |  40|  40|  55|  55|  40|  70|LEVITAR     |-------     |SAL FINO (common)
344|Claydol   |GROUND/PSYCHIC   |  60|  70| 105|  75|  70| 120|LEVITAR     |-------     |
345|Lileep    |ROCK/GRASS       |  66|  41|  77|  23|  61|  87|VENTOSA     |-------     |DEFESA X (common), ESC. CORAÇÄO (rare)
346|Cradily   |ROCK/GRASS       |  86|  81|  97|  43|  81| 107|VENTOSA     |-------     |REV.METÁLICO (common), FL. AZUL (rare)
347|Anorith   |ROCK/BUG         |  45|  95|  50|  75|  40|  50|ARMADURA    |-------     |
348|Armaldo   |ROCK/BUG         |  75| 125| 100|  45|  70|  80|ARMADURA    |-------     |
349|Feebas    |WATER            |  20|  15|  20|  80|  10|  55|VÔO RÁPIDO  |-------     |DESPERTA (common), TM47 (rare)
350|Milotic   |WATER            |  95|  60|  79|  81| 100| 125|ESCAMA LINDA|-------     |
351|Castform  |NORMAL           |  70|  70|  70|  70|  70|  70|PROFECIA    |-------     |REI DO ROCK (100%)
352|Kecleon   |NORMAL           |  60|  90|  70|  40|  60| 120|CAMALEÄO    |-------     |
353|Shuppet   |GHOST            |  44|  75|  35|  45|  63|  33|INSÔNIA     |-------     |POÇÄO (common)
354|Banette   |GHOST            |  64| 115|  65|  65|  83|  63|INSÔNIA     |-------     |
355|Duskull   |GHOST            |  20|  40|  90|  25|  30|  90|LEVITAR     |-------     |
356|Dusclops  |GHOST            |  40|  70| 130|  25|  60| 130|PRESSÄO     |-------     |
357|Tropius   |GRASS/FLYING     |  99|  68|  83|  51|  72|  87|CLOROFILA   |-------     |
358|Chimecho  |PSYCHIC          |  65|  50|  70|  65|  95|  80|LEVITAR     |-------     |TELESCÓPIO (100%)
359|Absol     |DARK             |  65| 130|  60|  75|  75|  60|PRESSÄO     |-------     |
360|Wynaut    |PSYCHIC          |  95|  23|  48|  23|  23|  48|RABO SOMBRA |-------     |
361|Snorunt   |ICE              |  50|  50|  50|  50|  50|  50|FOCO SECRETO|-------     |TM34 (rare)
362|Glalie    |ICE              |  80|  80|  80|  80|  80|  80|FOCO SECRETO|-------     |
363|Spheal    |ICE/WATER        |  70|  40|  50|  25|  55|  50|GORDURA     |-------     |
364|Sealeo    |ICE/WATER        |  90|  60|  70|  45|  75|  70|GORDURA     |-------     |DENTE MAR. (rare)
365|Walrein   |ICE/WATER        | 110|  80|  90|  65|  95|  90|GORDURA     |-------     |
366|Clamperl  |WATER            |  35|  64|  85|  32|  74|  55|CARAPAÇA    |-------     |
367|Huntail   |WATER            |  55| 104| 105|  52|  94|  75|VÔO RÁPIDO  |-------     |
368|Gorebyss  |WATER            |  55|  84| 105|  52| 114|  75|VÔO RÁPIDO  |-------     |
369|Relicanth |WATER/ROCK       | 100|  90| 130|  55|  45|  65|VÔO RÁPIDO  |CABEÇA PEDRA|
370|Luvdisc   |WATER            |  43|  30|  55|  97|  40|  65|VÔO RÁPIDO  |-------     |
371|Bagon     |DRAGON           |  45|  75|  60|  50|  40|  30|CABEÇA PEDRA|-------     |
372|Shelgon   |DRAGON           |  65|  95| 100|  50|  60|  50|CABEÇA PEDRA|-------     |MÄE. AMULETO (common)
373|Salamence |DRAGON/FLYING    |  95| 135|  80| 100| 110|  80|INTIMIDA    |-------     |
374|Beldum    |STEEL/PSYCHIC    |  40|  55|  80|  30|  35|  60|CORPO LIMPO |-------     |
375|Metang    |STEEL/PSYCHIC    |  60|  75| 100|  50|  55|  80|CORPO LIMPO |-------     |PECHA FRUTO (rare)
376|Metagross |STEEL/PSYCHIC    |  80| 135| 130|  70|  95|  90|CORPO LIMPO |-------     |
377|Regirock  |ROCK             |  80| 100| 200|  50|  50| 100|CORPO LIMPO |-------     |TM03 (common)
378|Regice    |ICE              |  80|  50| 100|  50| 100| 200|CORPO LIMPO |-------     |
379|Registeel |STEEL            |  80|  75| 150|  50|  75| 150|CORPO LIMPO |-------     |
380|Latias    |DRAGON/PSYCHIC   |  80|  80|  90| 110| 110| 130|LEVITAR     |-------     |
381|Latios    |DRAGON/PSYCHIC   |  80|  90|  80| 110| 130| 110|LEVITAR     |-------     |
382|Kyogre    |WATER            | 100| 100|  90|  90| 150| 140|GAROA       |-------     |
383|Groudon   |GROUND           | 100| 150| 140|  90| 100|  90|ESTIAGEM    |-------     |ÏMA (common), TM46 (rare)
384|Rayquaza  |DRAGON/FLYING    | 105| 150|  90|  95| 150|  90|BLOQUEIA AR |-------     |
385|Jirachi   |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|GRAÇA SERENA|-------     |RAWST FRUTO (100%)
386|Deoxys    |PSYCHIC          |  50| 150|  50| 150| 150|  50|PRESSÄO     |-------     |TM43 (rare)

--Random 2-Evolution Starters--
Set starter 1 to Slakoth
Set starter 2 to Beldum
Set starter 3 to Horsea

--Pokemon Movesets--
001 Bulbasaur  : SEMENTE BALA at level 1, GÁS VENENOSO at level 1, GRAMA APITO at level 1, SOCO COMETA at level 1, SEMENTE SUGA at level 4, GIGA DRENO at level 7, FOLHA GILETE at level 10, BICA D’ÁGUA at level 15, TÓXICO at level 15, ARMAD. ÁCIDA at level 20, PÓ SONÏFERO at level 25, FOLHA MÁGICA at level 32, ABSORVER at level 39, RABO VENENO at level 46
002 Ivysaur    : ABSORVER at level 1, RAIO SOLAR at level 1, BERRO at level 1, MEGA DRENO at level 1, BOMBA LODO at level 4, DANÇA PÉTALA at level 7, LODO at level 10, SÏNTESE at level 15, ARMAD. ÁCIDA at level 15, LADRÄO at level 22, POLUIÇÄO at level 29, SOCO TROVÄO at level 38, TUMBA AREIA at level 47, HIPER VOZ at level 56
003 Venusaur   : AROMATERAPIA at level 1, POLUIÇÄO at level 1, CHUTE GIRADO at level 1, BOMBA LODO at level 1, FOLHA MÁGICA at level 4, TUMBA AREIA at level 7, SEMENTE BALA at level 10, PÓ VENENOSO at level 15, FRIO POLAR at level 15, PSÏQUICO at level 22, CHICOTE CIPÓ at level 29, ESPOROS at level 41, DANÇA PÉTALA at level 53, GIGA DRENO at level 65
004 Charmander : CONSTRIGIR at level 1, MINI DESEJO at level 1, DIA DE SOL at level 1, BRASAS at level 1, SUPER PRESA at level 7, OVO-BOMBA at level 13, RODA DE FOGO at level 19, DANÇA at level 25, FOGO SAGRADO at level 31, SAL CHEIROSO at level 37, BARRAGEM at level 43, CHUTE FOGO at level 49
005 Charmeleon : GOLPE AÉREO at level 1, ALVOROÇO at level 1, MINI DESEJO at level 1, SOCO COMETA at level 1, ONDA CALOR at level 7, EST. CADENTE at level 13, SUPERSÔNICO at level 20, SUBSTITUTO at level 27, SOCO FOGO at level 34, SUPER PRESA at level 41, ESPINHOS at level 48, DANO SECRETO at level 55
006 Charizard  : LANCE VITAL at level 1, RETORNO at level 1, CHUTE FOGO at level 1, LINCHAR at level 1, RAJADA VENTO at level 7, RAJADA FOGO at level 13, BICADA at level 20, SONAMBULO at level 27, ERUPÇÄO at level 34, PESADELO at level 36, MOV. ESPELHO at level 44, SALTAR at level 54, DIA DE SOL at level 64
007 Squirtle   : HIDRO CANHÄO at level 1, SONAMBULO at level 1, JATO D’ÁGUA at level 1, ENROLAR at level 1, CHUTE FOGO at level 4, RETIRADA at level 7, ÁGUA LAMA at level 10, DANÇA CHUVA at level 13, CANÇÄO MORTE at level 18, RABO CHICOTE at level 23, PULSO ÁGUA at level 28, BICA D’ÁGUA at level 33, BARRIGADA at level 40, REDEMOINHO at level 47
008 Wartortle  : OCTAZUCA at level 1, PINÇA at level 1, REDEMOINHO at level 1, JATO D’ÁGUA at level 1, FRUSTRAÇÄO at level 4, BOLHAS at level 7, PULSO ÁGUA at level 10, REVIDAR at level 13, MAU HUMOR at level 19, RAIO BOLHAS at level 25, LANÇA-CHAMAS at level 31, GOLPE KARATE at level 37, BIS at level 45, MOV. SÏSMICO at level 53
009 Blastoise  : PULSO ÁGUA at level 1, DANÇA at level 1, ESPORTE ÁGUA at level 1, JATO D’ÁGUA at level 1, ATRAÇÄO at level 4, SOCO VELOZ at level 7, LAMA-BOFETÄO at level 10, ESPIRAR at level 13, REDEMOINHO at level 19, OCTAZUCA at level 25, ÁGUA LAMA at level 31, RESISTIR at level 42, ESPANCAR at level 55, TEIA ARANHA at level 68
010 Caterpie   : SANGUESSUGA at level 1, MEGACHIFRE at level 1, GÁS VENENOSO at level 1, SANGUESSUGA at level 1, GOLPE KARATE at level 1, FÚRIA at level 1, ARRANHÄO at level 1, CONFUSÄO at level 10, PÓ VENENOSO at level 13, ESPORO at level 14, PÓ SONÏFERO at level 15, SUPERSÔNICO at level 18, FURACÄO at level 23, VENTANIA at level 28, RAIO MENTAL at level 34, SALVA GUARDA at level 40, VENTO PRATA at level 47
011 Metapod    : SANGUESSUGA at level 1, GOLPE KARATE at level 1, FÚRIA at level 1, ARRANHÄO at level 1, CONFUSÄO at level 10, PÓ VENENOSO at level 13, ESPORO at level 14, PÓ SONÏFERO at level 15, SUPERSÔNICO at level 18, FURACÄO at level 23, VENTANIA at level 28, RAIO MENTAL at level 34, SALVA GUARDA at level 40, VENTO PRATA at level 47
012 Butterfree : MOV. ESPELHO at level 1, VENTANIA at level 1, DANÇA PENA at level 1, MÏSSIL PINO at level 1, CHICOTE CIPÓ at level 10, CORTE FÚRIA at level 13, RABO BRILHO at level 14, VENTO PRATA at level 15, SANGUESSUGA at level 18, MIMICA at level 23, ATAQUE ASA at level 28, AGULHA DUPLA at level 34, CORTE AÉREO at level 40, RAIO SINAL at level 47
013 Weedle     : VENTO PRATA at level 1, HIPNOSE at level 1, CORTE FÚRIA at level 1, ATIRAR FIOS at level 1, TÓXICO at level 1, MÏSSIL PINO at level 1, RABO VENENO at level 1, ATAQUE FÚRIA at level 10, FOCA ENERGIA at level 15, AGULHA DUPLA at level 20, FÚRIA at level 25, PERSEGUIÇÄO at level 30, MÏSSIL PINO at level 35, AGILIDADE at level 40, ESFORÇO at level 45
014 Kakuna     : ATIRAR FIOS at level 1, TÓXICO at level 1, MÏSSIL PINO at level 1, RABO VENENO at level 1, ATAQUE FÚRIA at level 10, FOCA ENERGIA at level 15, AGULHA DUPLA at level 20, FÚRIA at level 25, PERSEGUIÇÄO at level 30, MÏSSIL PINO at level 35, AGILIDADE at level 40, ESFORÇO at level 45
015 Beedrill   : BOMBA LODO at level 1, PÓ VENENOSO at level 1, TEIA ARANHA at level 1, MÏSSIL PINO at level 1, TORMENTO at level 10, LODO at level 15, ATIRAR FIOS at level 20, VENTO PRATA at level 25, ARMAD. ÁCIDA at level 30, P. VENENOSA at level 35, GÁS VENENOSO at level 40, POLUIÇÄO at level 45
016 Pidgey     : ROSNAR at level 1, MOV. ESPELHO at level 1, ESBOÇO at level 1, CANHÄO PREGO at level 1, ATAQUE ASA at level 5, ENDURECER at level 9, MAR PSÏQUICO at level 13, DANÇA PENA at level 19, METRÔNOMO at level 25, PANCADA at level 31, SALTAR at level 39, VENTANIA at level 47
