--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made EEVEE evolve into ESPEON using a PEDRA SOL
Made EEVEE evolve into UMBREON using a PEDRA LUA
Made PORYGON evolve into PORYGON2 at level 30
Made FEEBAS evolve into MILOTIC at level 35
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
211|Qwilfish  |WATER/POISON     |  65|  95|  75|  85|  55|  55|POISON POINT|SWIFT SWIM  |TM29 (common)
212|Scizor    |BUG/STEEL        |  70| 130| 100|  65|  55|  80|SWARM       |-------     |
213|Shuckle   |BUG/ROCK         |  20|  10| 230|   5|  10| 230|STURDY      |-------     |ÉTER (100%)
214|Heracross |BUG/FIGHTING     |  80| 125|  75|  85|  40|  95|SWARM       |GUTS        |ESC. CORAÇÄO (common)
215|Sneasel   |DARK/ICE         |  55|  95|  55| 115|  35|  75|INNER FOCUS |KEEN EYE    |
216|Teddiursa |NORMAL           |  60|  80|  50|  40|  50|  50|PICKUP      |-------     |PÓ DO BRILHO (rare)
217|Ursaring  |NORMAL           |  90| 130|  75|  55|  75|  75|GUTS        |-------     |TM07 (common)
218|Slugma    |FIRE             |  40|  40|  40|  20|  70|  40|MAGMA ARMOR |FLAME BODY  |
219|Magcargo  |FIRE/ROCK        |  50|  50| 120|  30|  80|  80|MAGMA ARMOR |FLAME BODY  |
220|Swinub    |ICE/GROUND       |  50|  50|  40|  50|  30|  30|OBLIVIOUS   |-------     |BOLA LUXO (rare)
221|Piloswine |ICE/GROUND       | 100| 100|  80|  50|  60|  60|OBLIVIOUS   |-------     |
222|Corsola   |WATER/ROCK       |  55|  55|  85|  35|  65|  85|HUSTLE      |NATURAL CURE|TM23 (common), TM34 (rare)
223|Remoraid  |WATER            |  35|  65|  35|  65|  65|  35|HUSTLE      |-------     |ERVA MENTA (rare)
224|Octillery |WATER            |  75| 105|  75|  45| 105|  75|SUCTION CUPS|-------     |LEITE MU-MU (rare)
225|Delibird  |ICE/FLYING       |  45|  55|  45|  75|  65|  45|VITAL SPIRIT|HUSTLE      |
226|Mantine   |WATER/FLYING     |  65|  40|  70|  70|  80| 140|SWIFT SWIM  |WATER ABSORB|
227|Skarmory  |STEEL/FLYING     |  65|  80| 140|  70|  40|  70|KEEN EYE    |STURDY      |
228|Houndour  |DARK/FIRE        |  45|  60|  30|  65|  80|  50|EARLY BIRD  |FLASH FIRE  |
229|Houndoom  |DARK/FIRE        |  75|  90|  50|  95| 110|  80|EARLY BIRD  |FLASH FIRE  |
230|Kingdra   |WATER/DRAGON     |  75|  95|  95|  85|  95|  95|SWIFT SWIM  |-------     |
231|Phanpy    |GROUND           |  90|  60|  60|  40|  40|  40|PICKUP      |-------     |CAUDA FELPUDA (common), MÁX. REVIVER (rare)
232|Donphan   |GROUND           |  90| 120| 120|  50|  60|  60|STURDY      |-------     |SUCO DE FRUTA (rare)
233|Porygon2  |NORMAL           |  85|  80|  90|  60| 105|  95|TRACE       |-------     |TM10 (100%)
234|Stantler  |NORMAL           |  73|  95|  62|  85|  85|  65|INTIMIDATE  |-------     |TM30 (common)
235|Smeargle  |NORMAL           |  55|  20|  35|  75|  20|  45|OWN TEMPO   |-------     |
236|Tyrogue   |FIGHTING         |  35|  35|  35|  35|  35|  35|GUTS        |-------     |SUPER BOLA (common)
237|Hitmontop |FIGHTING         |  50|  95|  95|  70|  35| 110|INTIMIDATE  |-------     |
238|Smoochum  |ICE/PSYCHIC      |  45|  30|  15|  65|  85|  65|OBLIVIOUS   |-------     |
239|Elekid    |ELECTRIC         |  45|  63|  37|  95|  65|  55|STATIC      |-------     |
240|Magby     |FIRE             |  45|  75|  37|  83|  70|  55|FLAME BODY  |-------     |REI DO ROCK (common)
241|Miltank   |NORMAL           |  95|  80| 105| 100|  40|  70|THICK FAT   |-------     |ÁGUA MÍSTICA (100%)
242|Blissey   |NORMAL           | 255|  10|  10|  55|  75| 135|NATURAL CURE|SERENE GRACE|TM01 (common), BOLA PRÊMIO (rare)
243|Raikou    |ELECTRIC         |  90|  85|  75| 115| 115| 100|PRESSURE    |-------     |MAIS PP (rare)
244|Entei     |FIRE             | 115| 115|  85| 100|  90|  75|PRESSURE    |-------     |
245|Suicune   |WATER            | 100|  75| 115|  85|  90| 115|PRESSURE    |-------     |
246|Larvitar  |ROCK/GROUND      |  50|  64|  50|  41|  45|  50|GUTS        |-------     |
247|Pupitar   |ROCK/GROUND      |  70|  84|  70|  51|  65|  70|SHED SKIN   |-------     |
248|Tyranitar |ROCK/DARK        | 100| 134| 110|  61|  95| 100|SAND STREAM |-------     |ESCAMA MAR. (common), PEDRA LUA (rare)
249|Lugia     |PSYCHIC/FLYING   | 106|  90| 130| 110|  90| 154|PRESSURE    |-------     |TM40 (common)
250|Ho-Oh     |FIRE/FLYING      | 106| 130|  90|  90| 110| 154|PRESSURE    |-------     |TM49 (common), ÁGUA FRESCA (rare)
251|Celebi    |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|NATURAL CURE|-------     |BOLA LUXO (100%)
252|Treecko   |GRASS            |  40|  45|  35|  70|  65|  55|OVERGROW    |-------     |TM16 (common), TM33 (rare)
253|Grovyle   |GRASS            |  50|  65|  45|  95|  85|  65|OVERGROW    |-------     |
254|Sceptile  |GRASS            |  70|  85|  65| 120| 105|  85|OVERGROW    |-------     |
255|Torchic   |FIRE             |  45|  60|  40|  45|  70|  50|BLAZE       |-------     |TM36 (common), PÓ ESTRELAR (rare)
256|Combusken |FIRE/FIGHTING    |  60|  85|  60|  55|  85|  60|BLAZE       |-------     |PÉROLA (common)
257|Blaziken  |FIRE/FIGHTING    |  80| 120|  70|  80| 110|  70|BLAZE       |-------     |MÁX. REPEL (common), TM34 (rare)
258|Mudkip    |WATER            |  50|  70|  50|  40|  50|  50|TORRENT     |-------     |FR. AMARELO (common)
259|Marshtomp |WATER/GROUND     |  70|  85|  70|  50|  60|  70|TORRENT     |-------     |
260|Swampert  |WATER/GROUND     | 100| 110|  90|  60|  85|  90|TORRENT     |-------     |PEDRA FOGO (common), FR. VERDE (rare)
261|Poochyena |DARK             |  35|  55|  35|  35|  30|  30|RUN AWAY    |-------     |
262|Mightyena |DARK             |  70|  90|  70|  70|  60|  60|INTIMIDATE  |-------     |
263|Zigzagoon |NORMAL           |  38|  30|  41|  60|  30|  41|PICKUP      |-------     |TM17 (rare)
264|Linoone   |NORMAL           |  78|  70|  61| 100|  50|  61|PICKUP      |-------     |
265|Wurmple   |BUG              |  45|  45|  35|  20|  20|  30|SHIELD DUST |-------     |
266|Silcoon   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |-------     |TM35 (common), CAUDA FELPUDA (rare)
267|Beautifly |BUG/FLYING       |  60|  70|  50|  65|  90|  50|SWARM       |-------     |
268|Cascoon   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |-------     |FL. VERMELHA (100%)
269|Dustox    |BUG/POISON       |  60|  50|  70|  65|  50|  90|SHIELD DUST |-------     |
270|Lotad     |WATER/GRASS      |  40|  30|  30|  30|  40|  50|SWIFT SWIM  |RAIN DISH   |AMULETO (rare)
271|Lombre    |WATER/GRASS      |  60|  50|  50|  50|  60|  70|SWIFT SWIM  |RAIN DISH   |TM02 (common), FL. AZUL (rare)
272|Ludicolo  |WATER/GRASS      |  80|  70|  70|  70|  90| 100|SWIFT SWIM  |RAIN DISH   |
273|Seedot    |GRASS            |  40|  40|  50|  30|  30|  30|CHLOROPHYLL |EARLY BIRD  |
274|Nuzleaf   |GRASS/DARK       |  70|  70|  40|  60|  60|  40|CHLOROPHYLL |EARLY BIRD  |TM28 (rare)
275|Shiftry   |GRASS/DARK       |  90| 100|  60|  80|  90|  60|CHLOROPHYLL |EARLY BIRD  |
276|Taillow   |NORMAL/FLYING    |  40|  55|  30|  85|  30|  30|GUTS        |-------     |ALMA DEW (common)
277|Swellow   |NORMAL/FLYING    |  60|  85|  60| 125|  50|  50|GUTS        |-------     |FR. AZUL (common), CONCHA RASA (rare)
278|Wingull   |WATER/FLYING     |  40|  30|  30|  85|  55|  30|KEEN EYE    |-------     |
279|Pelipper  |WATER/FLYING     |  60|  50| 100|  65|  85|  70|KEEN EYE    |-------     |TM40 (common), ATAQUE X (rare)
280|Ralts     |PSYCHIC          |  28|  25|  25|  40|  45|  35|SYNCHRONIZE |TRACE       |
281|Kirlia    |PSYCHIC          |  38|  35|  35|  50|  65|  55|SYNCHRONIZE |TRACE       |ZINCO (common), BANDANA (rare)
282|Gardevoir |PSYCHIC          |  68|  65|  65|  80| 125| 115|SYNCHRONIZE |TRACE       |
283|Surskit   |BUG/WATER        |  40|  30|  32|  65|  50|  52|SWIFT SWIM  |-------     |MAIS HP (common), DRAGÄO FANG (rare)
284|Masquerain|BUG/FLYING       |  70|  60|  62|  60|  80|  82|INTIMIDATE  |-------     |MAIS HP (100%)
285|Shroomish |GRASS            |  60|  40|  60|  35|  40|  60|EFFECT SPORE|-------     |
286|Breloom   |GRASS/FIGHTING   |  60| 130|  80|  70|  60|  60|EFFECT SPORE|-------     |TM49 (common)
287|Slakoth   |NORMAL           |  60|  60|  60|  30|  35|  35|TRUANT      |-------     |
288|Vigoroth  |NORMAL           |  80|  80|  80|  90|  55|  55|VITAL SPIRIT|-------     |PÓ DO BRILHO (common)
289|Slaking   |NORMAL           | 150| 160| 100| 100|  95|  65|TRUANT      |-------     |
290|Nincada   |BUG/GROUND       |  31|  45|  90|  40|  30|  30|COMPOUNDEYES|-------     |TM18 (common)
291|Ninjask   |BUG/FLYING       |  61|  90|  45| 160|  50|  50|SPEED BOOST |-------     |REI DO ROCK (common)
292|Shedinja  |BUG/GHOST        |   1|  90|  45|  40|  30|  30|WONDER GUARD|-------     |DESPARALISA (rare)
293|Whismur   |NORMAL           |  64|  51|  23|  28|  51|  23|SOUNDPROOF  |-------     |
294|Loudred   |NORMAL           |  84|  71|  43|  48|  71|  43|SOUNDPROOF  |-------     |
295|Exploud   |NORMAL           | 104|  91|  63|  68|  91|  63|SOUNDPROOF  |-------     |
296|Makuhita  |FIGHTING         |  72|  60|  30|  25|  20|  30|THICK FAT   |GUTS        |DEFESA X (common)
297|Hariyama  |FIGHTING         | 144| 120|  60|  50|  40|  60|THICK FAT   |GUTS        |
298|Azurill   |NORMAL           |  50|  20|  40|  20|  20|  40|THICK FAT   |HUGE POWER  |
299|Nosepass  |ROCK             |  30|  45| 135|  30|  45|  90|STURDY      |MAGNET PULL |FARPA TÓXICA (common), PÉROLA (rare)
300|Skitty    |NORMAL           |  50|  45|  45|  50|  35|  35|CUTE CHARM  |-------     |
301|Delcatty  |NORMAL           |  70|  65|  65|  70|  55|  55|CUTE CHARM  |-------     |
302|Sableye   |DARK/GHOST       |  50|  75|  75|  50|  65|  65|KEEN EYE    |-------     |
303|Mawile    |STEEL            |  50|  85|  85|  50|  55|  55|HYPER CUTTER|INTIMIDATE  |
304|Aron      |STEEL/ROCK       |  50|  70| 100|  30|  40|  40|STURDY      |ROCK HEAD   |
305|Lairon    |STEEL/ROCK       |  60|  90| 140|  40|  50|  50|STURDY      |ROCK HEAD   |
306|Aggron    |STEEL/ROCK       |  70| 110| 180|  50|  60|  60|STURDY      |ROCK HEAD   |REV.METÁLICO (rare)
307|Meditite  |FIGHTING/PSYCHIC |  30|  40|  55|  60|  40|  55|PURE POWER  |-------     |CINTO PRETO (100%)
308|Medicham  |FIGHTING/PSYCHIC |  60|  60|  75|  80|  60|  75|PURE POWER  |-------     |
309|Electrike |ELECTRIC         |  40|  45|  40|  65|  65|  40|STATIC      |LIGHTNINGROD|TM25 (common), PÉROLA G. (rare)
310|Manectric |ELECTRIC         |  70|  75|  60| 105| 105|  60|STATIC      |LIGHTNINGROD|FL. BRANCA (common), BANDANA F (rare)
311|Plusle    |ELECTRIC         |  60|  50|  40|  95|  85|  75|PLUS        |-------     |
312|Minun     |ELECTRIC         |  60|  40|  50|  95|  75|  85|MINUS       |-------     |FL. BRANCA (rare)
313|Volbeat   |BUG              |  65|  73|  55|  85|  47|  75|ILLUMINATE  |SWARM       |
314|Illumise  |BUG              |  65|  47|  55|  85|  73|  75|OBLIVIOUS   |-------     |CINZA SAGRADA (rare)
315|Roselia   |GRASS/POISON     |  50|  60|  45|  65| 100|  80|NATURAL CURE|POISON POINT|PEDRA ÁGUA (100%)
316|Gulpin    |POISON           |  70|  43|  53|  40|  43|  53|LIQUID OOZE |STICKY HOLD |PÓ ENERGIA (common)
317|Swalot    |POISON           | 100|  73|  83|  55|  73|  83|LIQUID OOZE |STICKY HOLD |ESC. CORAÇÄO (common)
318|Carvanha  |WATER/DARK       |  45|  90|  20|  65|  65|  20|ROUGH SKIN  |-------     |
319|Sharpedo  |WATER/DARK       |  70| 120|  40|  95|  95|  40|ROUGH SKIN  |-------     |SAFARI BOLA (common)
320|Wailmer   |WATER            | 130|  70|  35|  60|  70|  35|WATER VEIL  |OBLIVIOUS   |
321|Wailord   |WATER            | 170|  90|  45|  60|  90|  45|WATER VEIL  |OBLIVIOUS   |MAIS HP (rare)
322|Numel     |FIRE/GROUND      |  60|  60|  40|  35|  65|  45|OBLIVIOUS   |-------     |DESPARALISA (100%)
323|Camerupt  |FIRE/GROUND      |  70| 100|  70|  40| 105|  75|MAGMA ARMOR |-------     |ESPECIAL X (100%)
324|Torkoal   |FIRE             |  70|  85| 140|  20|  85|  70|WHITE SMOKE |-------     |CÁLCIO (rare)
325|Spoink    |PSYCHIC          |  60|  25|  35|  60|  70|  80|THICK FAT   |OWN TEMPO   |TM46 (100%)
326|Grumpig   |PSYCHIC          |  80|  45|  65|  80|  90| 110|THICK FAT   |OWN TEMPO   |BOLA LUXO (rare)
327|Spinda    |NORMAL           |  60|  60|  60|  60|  60|  60|OWN TEMPO   |-------     |
328|Trapinch  |GROUND           |  45| 100|  45|  10|  45|  45|HYPER CUTTER|ARENA TRAP  |
329|Vibrava   |GROUND/DRAGON    |  50|  70|  50|  70|  50|  50|LEVITATE    |LEVITATE    |
330|Flygon    |GROUND/DRAGON    |  80| 100|  80| 100|  80|  80|LEVITATE    |LEVITATE    |SUPERPOÇÄO (common)
331|Cacnea    |GRASS            |  50|  85|  40|  35|  85|  40|SAND VEIL   |-------     |MASTER BOLA (rare)
332|Cacturne  |GRASS/DARK       |  70| 115|  60|  55| 115|  60|SAND VEIL   |-------     |
333|Swablu    |NORMAL/FLYING    |  45|  40|  60|  50|  40|  75|NATURAL CURE|-------     |MÁX. PP (rare)
334|Altaria   |DRAGON/FLYING    |  75|  70|  90|  80|  70| 105|NATURAL CURE|-------     |MÁX. PP (common)
335|Zangoose  |NORMAL           |  73| 115|  60|  90|  60|  60|IMMUNITY    |-------     |TM47 (common)
336|Seviper   |POISON           |  73| 100|  60|  65| 100|  60|SHED SKIN   |-------     |
337|Lunatone  |ROCK/PSYCHIC     |  70|  55|  65|  70|  95|  85|LEVITATE    |-------     |PÉROLA G. (common), ELIXIR (rare)
338|Solrock   |ROCK/PSYCHIC     |  70|  95|  85|  70|  55|  65|LEVITATE    |-------     |
339|Barboach  |WATER/GROUND     |  50|  48|  43|  60|  46|  41|OBLIVIOUS   |-------     |
340|Whiscash  |WATER/GROUND     | 110|  78|  73|  60|  76|  71|OBLIVIOUS   |-------     |TM39 (common)
341|Corphish  |WATER            |  43|  80|  65|  35|  50|  35|HYPER CUTTER|SHELL ARMOR |TM39 (common), TM50 (rare)
342|Crawdaunt |WATER/DARK       |  63| 120|  85|  55|  90|  55|HYPER CUTTER|SHELL ARMOR |TM11 (rare)
343|Baltoy    |GROUND/PSYCHIC   |  40|  40|  55|  55|  40|  70|LEVITATE    |-------     |TM07 (common), DRAGÄO FANG (rare)
344|Claydol   |GROUND/PSYCHIC   |  60|  70| 105|  75|  70| 120|LEVITATE    |-------     |
345|Lileep    |ROCK/GRASS       |  66|  41|  77|  23|  61|  87|SUCTION CUPS|-------     |
346|Cradily   |ROCK/GRASS       |  86|  81|  97|  43|  81| 107|SUCTION CUPS|-------     |
347|Anorith   |ROCK/BUG         |  45|  95|  50|  75|  40|  50|BATTLE ARMOR|-------     |
348|Armaldo   |ROCK/BUG         |  75| 125| 100|  45|  70|  80|BATTLE ARMOR|-------     |
349|Feebas    |WATER            |  20|  15|  20|  80|  10|  55|SWIFT SWIM  |-------     |
350|Milotic   |WATER            |  95|  60|  79|  81| 100| 125|MARVEL SCALE|-------     |
351|Castform  |NORMAL           |  70|  70|  70|  70|  70|  70|FORECAST    |-------     |PÓ ENERGIA (100%)
352|Kecleon   |NORMAL           |  60|  90|  70|  40|  60| 120|COLOR CHANGE|-------     |TM15 (100%)
353|Shuppet   |GHOST            |  44|  75|  35|  45|  63|  33|INSOMNIA    |-------     |
354|Banette   |GHOST            |  64| 115|  65|  65|  83|  63|INSOMNIA    |-------     |TM28 (rare)
355|Duskull   |GHOST            |  20|  40|  90|  25|  30|  90|LEVITATE    |-------     |POÇÄO (common)
356|Dusclops  |GHOST            |  40|  70| 130|  25|  60| 130|PRESSURE    |-------     |
357|Tropius   |GRASS/FLYING     |  99|  68|  83|  51|  72|  87|CHLOROPHYLL |-------     |
358|Chimecho  |PSYCHIC          |  65|  50|  70|  65|  95|  80|LEVITATE    |-------     |TM43 (common)
359|Absol     |DARK             |  65| 130|  60|  75|  75|  60|PRESSURE    |-------     |
360|Wynaut    |PSYCHIC          |  95|  23|  48|  23|  23|  48|SHADOW TAG  |-------     |TM38 (common)
361|Snorunt   |ICE              |  50|  50|  50|  50|  50|  50|INNER FOCUS |-------     |
362|Glalie    |ICE              |  80|  80|  80|  80|  80|  80|INNER FOCUS |-------     |TM07 (common)
363|Spheal    |ICE/WATER        |  70|  40|  50|  25|  55|  50|THICK FAT   |-------     |
364|Sealeo    |ICE/WATER        |  90|  60|  70|  45|  75|  70|THICK FAT   |-------     |
365|Walrein   |ICE/WATER        | 110|  80|  90|  65|  95|  90|THICK FAT   |-------     |FL. AZUL (common), TM21 (rare)
366|Clamperl  |WATER            |  35|  64|  85|  32|  74|  55|SHELL ARMOR |-------     |ÓCULOESCURO (common), SAL FINO (rare)
367|Huntail   |WATER            |  55| 104| 105|  52|  94|  75|SWIFT SWIM  |-------     |REV.METÁLICO (100%)
368|Gorebyss  |WATER            |  55|  84| 105|  52| 114|  75|SWIFT SWIM  |-------     |
369|Relicanth |WATER/ROCK       | 100|  90| 130|  55|  45|  65|SWIFT SWIM  |ROCK HEAD   |
370|Luvdisc   |WATER            |  43|  30|  55|  97|  40|  65|SWIFT SWIM  |-------     |
371|Bagon     |DRAGON           |  45|  75|  60|  50|  40|  30|ROCK HEAD   |-------     |
372|Shelgon   |DRAGON           |  65|  95| 100|  50|  60|  50|ROCK HEAD   |-------     |RESTOS (common)
373|Salamence |DRAGON/FLYING    |  95| 135|  80| 100| 110|  80|INTIMIDATE  |-------     |
374|Beldum    |STEEL/PSYCHIC    |  40|  55|  80|  30|  35|  60|CLEAR BODY  |-------     |TM34 (rare)
375|Metang    |STEEL/PSYCHIC    |  60|  75| 100|  50|  55|  80|CLEAR BODY  |-------     |SAL FINO (common)
376|Metagross |STEEL/PSYCHIC    |  80| 135| 130|  70|  95|  90|CLEAR BODY  |-------     |SEM. MILAGRE (rare)
377|Regirock  |ROCK             |  80| 100| 200|  50|  50| 100|CLEAR BODY  |-------     |PÓ PRATEADO (common)
378|Regice    |ICE              |  80|  50| 100|  50| 100| 200|CLEAR BODY  |-------     |
379|Registeel |STEEL            |  80|  75| 150|  50|  75| 150|CLEAR BODY  |-------     |
380|Latias    |DRAGON/PSYCHIC   |  80|  80|  90| 110| 110| 130|LEVITATE    |-------     |FR. VERDE (common)
381|Latios    |DRAGON/PSYCHIC   |  80|  90|  80| 110| 130| 110|LEVITATE    |-------     |
382|Kyogre    |WATER            | 100| 100|  90|  90| 150| 140|DRIZZLE     |-------     |
383|Groudon   |GROUND           | 100| 150| 140|  90| 100|  90|DROUGHT     |-------     |CHERI FRUTO (common), FL. BRANCA (rare)
384|Rayquaza  |DRAGON/FLYING    | 105| 150|  90|  95| 150|  90|AIR LOCK    |-------     |CASTANHOLA (common)
385|Jirachi   |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|SERENE GRACE|-------     |MAIS PP (100%)
386|Deoxys    |PSYCHIC          |  50| 150|  50| 150| 150|  50|PRESSURE    |-------     |

--Random 2-Evolution Starters--
Set starter 1 to Gastly
Set starter 2 to Cyndaquil
Set starter 3 to Hoppip

--Pokemon Movesets--
001 Bulbasaur  : ENRAIZAR at level 1, FOLHA GILETE at level 1, DENTE VENENO at level 1, ABSORVER at level 1, P. VENENOSA at level 4, PASSA BATON at level 7, LODO at level 10, PÓ SONÏFERO at level 15, RAIO SOLAR at level 15, GÁS VENENOSO at level 20, TÓXICO at level 25, TAPA DUPLO at level 32, ESPOROS at level 39, AROMATERAPIA at level 46
002 Ivysaur    : SÏNTESE at level 1, FOLHA MÁGICA at level 1, SONAMBULO at level 1, FOLHA GILETE at level 1, AROMATERAPIA at level 4, PÓ SONÏFERO at level 7, ASSUSTAR at level 10, ESPOROS at level 15, DANÇA PÉTALA at level 15, CHICOTE CIPÓ at level 22, P. VENENOSA at level 29, LÂMINA FOLHA at level 38, PLANTA FÚRIA at level 47, ABSORVER at level 56
003 Venusaur   : ESPORO at level 1, ÁCIDO at level 1, PÓ VENENOSO at level 1, SEMENTE BALA at level 1, PÓ SONÏFERO at level 4, CHICOTE CIPÓ at level 7, BRAÇO AGULHA at level 10, MAU HUMOR at level 15, FOLHA MÁGICA at level 15, BOMBA LODO at level 22, POLUIÇÄO at level 29, FOLHA GILETE at level 41, P. VENENOSA at level 53, SEMENTE SUGA at level 65
004 Charmander : ATAQUE AREIA at level 1, FOGO SAGRADO at level 1, SUPERAQUEÇER at level 1, COBIÇA at level 1, RODA DE FOGO at level 7, VENTO FOGO at level 13, RAJADA FOGO at level 19, SOCO FOGO at level 25, CHUTE FOGO at level 31, LANÇA-CHAMAS at level 37, ONDA CALOR at level 43, OVO FERVIDO at level 49
005 Charmeleon : SUPERAQUEÇER at level 1, DEFESA ANEL at level 1, LER MENTE at level 1, FOGO SAGRADO at level 1, DIA DE SOL at level 7, RAIO SINAL at level 13, SOCO FOGO at level 20, ERUPÇÄO at level 27, GIRO FOGO at level 34, ONDA CALOR at level 41, DEFESA FERRO at level 48, RAJADA FOGO at level 55
006 Charizard  : LANÇA-CHAMAS at level 1, CHUTE FOGO at level 1, VENTO FOGO at level 1, BRASAS at level 1, RAJADA VENTO at level 1, VENTANIA at level 7, MOV. ESPELHO at level 13, CORTE AÉREO at level 20, ERUPÇÄO at level 27, RODA DE FOGO at level 34, BICADA at level 36, SUPERAQUEÇER at level 44, SOL MATUTINO at level 54, ATAQUE AÉREO at level 64
007 Squirtle   : CONVERSÄO at level 1, DANÇA CHUVA at level 1, RETIRADA at level 1, BOLHAS at level 1, JATO D’ÁGUA at level 4, RAIO SOLAR at level 7, PULSO ÁGUA at level 10, BATER at level 13, RAJADA VENTO at level 18, CHIFRADA at level 23, OCTAZUCA at level 28, PINÇA at level 33, ESPORTE ÁGUA at level 40, HIDRO BOMBA at level 47
008 Wartortle  : ATRAÇÄO at level 1, JATO D’ÁGUA at level 1, BOLHAS at level 1, SAL CHEIROSO at level 1, PINÇA at level 4, HIDRO BOMBA at level 7, PODER NATIVO at level 10, HIDRO CANHÄO at level 13, OVO FERVIDO at level 19, AUTODESTRUIR at level 25, MAU HUMOR at level 31, ÁGUA LAMA at level 37, OCTAZUCA at level 45, RAIO BOLHAS at level 53
009 Blastoise  : PULSO ÁGUA at level 1, OCTAZUCA at level 1, AROMATERAPIA at level 1, ARRANHÄO at level 1, PROVOCAR at level 4, EXPLOSÄO at level 7, ATRAÇÄO at level 10, OLHAR MAU at level 13, JATO D’ÁGUA at level 19, PINÇA at level 25, HIPER VOZ at level 31, AT. RÁPIDO at level 42, BOLHAS at level 55, RETIRADA at level 68
010 Caterpie   : AGULHA DUPLA at level 1, ATIRAR FIOS at level 1, VENTO PRATA at level 1, AGUARDAR at level 1, VENTO PRATA at level 1, PESADELO at level 1, BRAÇO AGULHA at level 1, CONFUSÄO at level 10, PÓ VENENOSO at level 13, ESPORO at level 14, PÓ SONÏFERO at level 15, SUPERSÔNICO at level 18, FURACÄO at level 23, VENTANIA at level 28, RAIO MENTAL at level 34, SALVA GUARDA at level 40, VENTO PRATA at level 47
011 Metapod    : AGUARDAR at level 1, VENTO PRATA at level 1, PESADELO at level 1, BRAÇO AGULHA at level 1, CONFUSÄO at level 10, PÓ VENENOSO at level 13, ESPORO at level 14, PÓ SONÏFERO at level 15, SUPERSÔNICO at level 18, FURACÄO at level 23, VENTANIA at level 28, RAIO MENTAL at level 34, SALVA GUARDA at level 40, VENTO PRATA at level 47
012 Butterfree : BICADA BROCA at level 1, CORTE FÚRIA at level 1, TEIA ARANHA at level 1, SANGUESSUGA at level 1, CHUTE DUPLO at level 10, ATIRAR FIOS at level 13, ESPREGUISSAR at level 14, TÓXICO at level 15, TUMBA AREIA at level 18, GOLPE AÉREO at level 23, MÏSSIL PINO at level 28, COBIÇA at level 34, MEGACHIFRE at level 40, RAJADA VENTO at level 47
013 Weedle     : TEIA ARANHA at level 1, LODO at level 1, CHUTE TRIPLO at level 1, PÓ VENENOSO at level 1, GOLPE FÚRIA at level 1, AGULHA DUPLA at level 1, P. VENENOSA at level 1, ATAQUE FÚRIA at level 10, FOCA ENERGIA at level 15, AGULHA DUPLA at level 20, FÚRIA at level 25, PERSEGUIÇÄO at level 30, MÏSSIL PINO at level 35, AGILIDADE at level 40, ESFORÇO at level 45
014 Kakuna     : PÓ VENENOSO at level 1, GOLPE FÚRIA at level 1, AGULHA DUPLA at level 1, P. VENENOSA at level 1, ATAQUE FÚRIA at level 10, FOCA ENERGIA at level 15, AGULHA DUPLA at level 20, FÚRIA at level 25, PERSEGUIÇÄO at level 30, MÏSSIL PINO at level 35, AGILIDADE at level 40, ESFORÇO at level 45
015 Beedrill   : ASSUSTAR at level 1, RABO BRILHO at level 1, VENTO PRATA at level 1, RAIO SINAL at level 1, AGUARDAR at level 10, MEGACHIFRE at level 15, SANGUESSUGA at level 20, POLUIÇÄO at level 25, BOMBA LODO at level 30, GIRO RÁPIDO at level 35, DENTE VENENO at level 40, P. VENENOSA at level 45
