--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made EEVEE evolve into ESPEON using a PEDRA SOL
Made EEVEE evolve into UMBREON using a PEDRA LUA
Made PORYGON evolve into PORYGON2 at level 30
Made FEEBAS evolve into MILOTIC at level 35
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
214|Heracross |BUG/FIGHTING     |  80| 125|  75|  85|  40|  95|SWARM       |GUTS        |PUXADOR (rare)
215|Sneasel   |DARK/ICE         |  55|  95|  55| 115|  35|  75|INNER FOCUS |KEEN EYE    |FARPA TÓXICA (common), DOCE RARO (rare)
216|Teddiursa |NORMAL           |  60|  80|  50|  40|  50|  50|PICKUP      |-------     |ZINCO (common)
217|Ursaring  |NORMAL           |  90| 130|  75|  55|  75|  75|GUTS        |-------     |ESC. CORAÇÄO (rare)
218|Slugma    |FIRE             |  40|  40|  40|  20|  70|  40|MAGMA ARMOR |FLAME BODY  |BOLA PRÊMIO (common), DOCE RARO (rare)
219|Magcargo  |FIRE/ROCK        |  50|  50| 120|  30|  80|  80|MAGMA ARMOR |FLAME BODY  |
220|Swinub    |ICE/GROUND       |  50|  50|  40|  50|  30|  30|OBLIVIOUS   |-------     |
221|Piloswine |ICE/GROUND       | 100| 100|  80|  50|  60|  60|OBLIVIOUS   |-------     |
222|Corsola   |WATER/ROCK       |  55|  55|  85|  35|  65|  85|HUSTLE      |NATURAL CURE|PEPITA (common)
223|Remoraid  |WATER            |  35|  65|  35|  65|  65|  35|HUSTLE      |-------     |FERRO (common), FL. AZUL (rare)
224|Octillery |WATER            |  75| 105|  75|  45| 105|  75|SUCTION CUPS|-------     |
225|Delibird  |ICE/FLYING       |  45|  55|  45|  75|  65|  45|VITAL SPIRIT|HUSTLE      |
226|Mantine   |WATER/FLYING     |  65|  40|  70|  70|  80| 140|SWIFT SWIM  |WATER ABSORB|LENÇO DE SEDA (rare)
227|Skarmory  |STEEL/FLYING     |  65|  80| 140|  70|  40|  70|KEEN EYE    |STURDY      |
228|Houndour  |DARK/FIRE        |  45|  60|  30|  65|  80|  50|EARLY BIRD  |FLASH FIRE  |DRAGÄO FANG (rare)
229|Houndoom  |DARK/FIRE        |  75|  90|  50|  95| 110|  80|EARLY BIRD  |FLASH FIRE  |TM07 (common), ULTRA BOLA (rare)
230|Kingdra   |WATER/DRAGON     |  75|  95|  95|  85|  95|  95|SWIFT SWIM  |-------     |
231|Phanpy    |GROUND           |  90|  60|  60|  40|  40|  40|PICKUP      |-------     |PEDRA LUA (rare)
232|Donphan   |GROUND           |  90| 120| 120|  50|  60|  60|STURDY      |-------     |OVO DA SORTE (common)
233|Porygon2  |NORMAL           |  85|  80|  90|  60| 105|  95|TRACE       |-------     |SEM. MILAGRE (100%)
234|Stantler  |NORMAL           |  73|  95|  62|  85|  85|  65|INTIMIDATE  |-------     |TM32 (rare)
235|Smeargle  |NORMAL           |  55|  20|  35|  75|  20|  45|OWN TEMPO   |-------     |
236|Tyrogue   |FIGHTING         |  35|  35|  35|  35|  35|  35|GUTS        |-------     |
237|Hitmontop |FIGHTING         |  50|  95|  95|  70|  35| 110|INTIMIDATE  |-------     |
238|Smoochum  |ICE/PSYCHIC      |  45|  30|  15|  65|  85|  65|OBLIVIOUS   |-------     |
239|Elekid    |ELECTRIC         |  45|  63|  37|  95|  65|  55|STATIC      |-------     |TM06 (common), TM25 (rare)
240|Magby     |FIRE             |  45|  75|  37|  83|  70|  55|FLAME BODY  |-------     |PÓ PRATEADO (100%)
241|Miltank   |NORMAL           |  95|  80| 105| 100|  40|  70|THICK FAT   |-------     |ERVA REVIVA (100%)
242|Blissey   |NORMAL           | 255|  10|  10|  55|  75| 135|NATURAL CURE|SERENE GRACE|DRAGÄO FANG (rare)
243|Raikou    |ELECTRIC         |  90|  85|  75| 115| 115| 100|PRESSURE    |-------     |REV.METÁLICO (rare)
244|Entei     |FIRE             | 115| 115|  85| 100|  90|  75|PRESSURE    |-------     |
245|Suicune   |WATER            | 100|  75| 115|  85|  90| 115|PRESSURE    |-------     |TM28 (100%)
246|Larvitar  |ROCK/GROUND      |  50|  64|  50|  41|  45|  50|GUTS        |-------     |
247|Pupitar   |ROCK/GROUND      |  70|  84|  70|  51|  65|  70|SHED SKIN   |-------     |
248|Tyranitar |ROCK/DARK        | 100| 134| 110|  61|  95| 100|SAND STREAM |-------     |OVO DA SORTE (rare)
249|Lugia     |PSYCHIC/FLYING   | 106|  90| 130| 110|  90| 154|PRESSURE    |-------     |LENÇO DE SEDA (rare)
250|Ho-Oh     |FIRE/FLYING      | 106| 130|  90|  90| 110| 154|PRESSURE    |-------     |
251|Celebi    |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|NATURAL CURE|-------     |PÓ ESTRELAR (common), RAWST FRUTO (rare)
252|Treecko   |GRASS            |  40|  45|  35|  70|  65|  55|OVERGROW    |-------     |
253|Grovyle   |GRASS            |  50|  65|  45|  95|  85|  65|OVERGROW    |-------     |
254|Sceptile  |GRASS            |  70|  85|  65| 120| 105|  85|OVERGROW    |-------     |
255|Torchic   |FIRE             |  45|  60|  40|  45|  70|  50|BLAZE       |-------     |ELIXIR (rare)
256|Combusken |FIRE/FIGHTING    |  60|  85|  60|  55|  85|  60|BLAZE       |-------     |CURA QUEIMA (common)
257|Blaziken  |FIRE/FIGHTING    |  80| 120|  70|  80| 110|  70|BLAZE       |-------     |INCENSO MAR (rare)
258|Mudkip    |WATER            |  50|  70|  50|  40|  50|  50|TORRENT     |-------     |TM33 (rare)
259|Marshtomp |WATER/GROUND     |  70|  85|  70|  50|  60|  70|TORRENT     |-------     |DESCONGELA (100%)
260|Swampert  |WATER/GROUND     | 100| 110|  90|  60|  85|  90|TORRENT     |-------     |PROTEÏNA (rare)
261|Poochyena |DARK             |  35|  55|  35|  35|  30|  30|RUN AWAY    |-------     |TM13 (common)
262|Mightyena |DARK             |  70|  90|  70|  70|  60|  60|INTIMIDATE  |-------     |
263|Zigzagoon |NORMAL           |  38|  30|  41|  60|  30|  41|PICKUP      |-------     |TM19 (rare)
264|Linoone   |NORMAL           |  78|  70|  61| 100|  50|  61|PICKUP      |-------     |
265|Wurmple   |BUG              |  45|  45|  35|  20|  20|  30|SHIELD DUST |-------     |
266|Silcoon   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |-------     |ALMA DEW (common)
267|Beautifly |BUG/FLYING       |  60|  70|  50|  65|  90|  50|SWARM       |-------     |TM37 (common), DENTE MAR. (rare)
268|Cascoon   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |-------     |REI DO ROCK (rare)
269|Dustox    |BUG/POISON       |  60|  50|  70|  65|  50|  90|SHIELD DUST |-------     |
270|Lotad     |WATER/GRASS      |  40|  30|  30|  30|  40|  50|SWIFT SWIM  |RAIN DISH   |RAÍZ ENERGIA (common)
271|Lombre    |WATER/GRASS      |  60|  50|  50|  50|  60|  70|SWIFT SWIM  |RAIN DISH   |TM10 (common), PERSIM FRUTO (rare)
272|Ludicolo  |WATER/GRASS      |  80|  70|  70|  70|  90| 100|SWIFT SWIM  |RAIN DISH   |DIRETO (rare)
273|Seedot    |GRASS            |  40|  40|  50|  30|  30|  30|CHLOROPHYLL |EARLY BIRD  |SAFARI BOLA (rare)
274|Nuzleaf   |GRASS/DARK       |  70|  70|  40|  60|  60|  40|CHLOROPHYLL |EARLY BIRD  |
275|Shiftry   |GRASS/DARK       |  90| 100|  60|  80|  90|  60|CHLOROPHYLL |EARLY BIRD  |
276|Taillow   |NORMAL/FLYING    |  40|  55|  30|  85|  30|  30|GUTS        |-------     |SAFARI BOLA (common), ULTRA BOLA (rare)
277|Swellow   |NORMAL/FLYING    |  60|  85|  60| 125|  50|  50|GUTS        |-------     |SUPERREPEL (rare)
278|Wingull   |WATER/FLYING     |  40|  30|  30|  85|  55|  30|KEEN EYE    |-------     |LEITE MU-MU (common), ELIXIR (rare)
279|Pelipper  |WATER/FLYING     |  60|  50| 100|  65|  85|  70|KEEN EYE    |-------     |
280|Ralts     |PSYCHIC          |  28|  25|  25|  40|  45|  35|SYNCHRONIZE |TRACE       |
281|Kirlia    |PSYCHIC          |  38|  35|  35|  50|  65|  55|SYNCHRONIZE |TRACE       |NUNCA DERRETE (common), TM39 (rare)
282|Gardevoir |PSYCHIC          |  68|  65|  65|  80| 125| 115|SYNCHRONIZE |TRACE       |
283|Surskit   |BUG/WATER        |  40|  30|  32|  65|  50|  52|SWIFT SWIM  |-------     |COGUMELO G. (rare)
284|Masquerain|BUG/FLYING       |  70|  60|  62|  60|  80|  82|INTIMIDATE  |-------     |
285|Shroomish |GRASS            |  60|  40|  60|  35|  40|  60|EFFECT SPORE|-------     |ELIXIR MÁX. (rare)
286|Breloom   |GRASS/FIGHTING   |  60| 130|  80|  70|  60|  60|EFFECT SPORE|-------     |
287|Slakoth   |NORMAL           |  60|  60|  60|  30|  35|  35|TRUANT      |-------     |PEDRA LUA (rare)
288|Vigoroth  |NORMAL           |  80|  80|  80|  90|  55|  55|VITAL SPIRIT|-------     |ATAQUE X (common)
289|Slaking   |NORMAL           | 150| 160| 100| 100|  95|  65|TRUANT      |-------     |
290|Nincada   |BUG/GROUND       |  31|  45|  90|  40|  30|  30|COMPOUNDEYES|-------     |ASPEAR FRUTO (common), PRECISÄO X (rare)
291|Ninjask   |BUG/FLYING       |  61|  90|  45| 160|  50|  50|SPEED BOOST |-------     |TM31 (rare)
292|Shedinja  |BUG/GHOST        |   1|  90|  45|  40|  30|  30|WONDER GUARD|-------     |
293|Whismur   |NORMAL           |  64|  51|  23|  28|  51|  23|SOUNDPROOF  |-------     |DESPARALISA (common)
294|Loudred   |NORMAL           |  84|  71|  43|  48|  71|  43|SOUNDPROOF  |-------     |VELOCIDADE X (common), TM50 (rare)
295|Exploud   |NORMAL           | 104|  91|  63|  68|  91|  63|SOUNDPROOF  |-------     |
296|Makuhita  |FIGHTING         |  72|  60|  30|  25|  20|  30|THICK FAT   |GUTS        |ERVA REVIVA (100%)
297|Hariyama  |FIGHTING         | 144| 120|  60|  50|  40|  60|THICK FAT   |GUTS        |TM37 (rare)
298|Azurill   |NORMAL           |  50|  20|  40|  20|  20|  40|THICK FAT   |HUGE POWER  |TM30 (common)
299|Nosepass  |ROCK             |  30|  45| 135|  30|  45|  90|STURDY      |MAGNET PULL |
300|Skitty    |NORMAL           |  50|  45|  45|  50|  35|  35|CUTE CHARM  |-------     |
301|Delcatty  |NORMAL           |  70|  65|  65|  70|  55|  55|CUTE CHARM  |-------     |
302|Sableye   |DARK/GHOST       |  50|  75|  75|  50|  65|  65|KEEN EYE    |-------     |TM10 (common), COGUMELO P. (rare)
303|Mawile    |STEEL            |  50|  85|  85|  50|  55|  55|HYPER CUTTER|INTIMIDATE  |BOLA TURNO (rare)
304|Aron      |STEEL/ROCK       |  50|  70| 100|  30|  40|  40|STURDY      |ROCK HEAD   |
305|Lairon    |STEEL/ROCK       |  60|  90| 140|  40|  50|  50|STURDY      |ROCK HEAD   |
306|Aggron    |STEEL/ROCK       |  70| 110| 180|  50|  60|  60|STURDY      |ROCK HEAD   |
307|Meditite  |FIGHTING/PSYCHIC |  30|  40|  55|  60|  40|  55|PURE POWER  |-------     |CAUDA FELPUDA (rare)
308|Medicham  |FIGHTING/PSYCHIC |  60|  60|  75|  80|  60|  75|PURE POWER  |-------     |TM45 (100%)
309|Electrike |ELECTRIC         |  40|  45|  40|  65|  65|  40|STATIC      |LIGHTNINGROD|
310|Manectric |ELECTRIC         |  70|  75|  60| 105| 105|  60|STATIC      |LIGHTNINGROD|TM31 (common), MÁX. POÇÄO (rare)
311|Plusle    |ELECTRIC         |  60|  50|  40|  95|  85|  75|PLUS        |-------     |ELIXIR (rare)
312|Minun     |ELECTRIC         |  60|  40|  50|  95|  75|  85|MINUS       |-------     |
313|Volbeat   |BUG              |  65|  73|  55|  85|  47|  75|ILLUMINATE  |SWARM       |ÉTER MÁX. (common), BOLA LUXO (rare)
314|Illumise  |BUG              |  65|  47|  55|  85|  73|  75|OBLIVIOUS   |-------     |BOLA LUXO (rare)
315|Roselia   |GRASS/POISON     |  50|  60|  45|  65| 100|  80|NATURAL CURE|POISON POINT|ELIXIR (common)
316|Gulpin    |POISON           |  70|  43|  53|  40|  43|  53|LIQUID OOZE |STICKY HOLD |
317|Swalot    |POISON           | 100|  73|  83|  55|  73|  83|LIQUID OOZE |STICKY HOLD |TM36 (common), TM26 (rare)
318|Carvanha  |WATER/DARK       |  45|  90|  20|  65|  65|  20|ROUGH SKIN  |-------     |
319|Sharpedo  |WATER/DARK       |  70| 120|  40|  95|  95|  40|ROUGH SKIN  |-------     |SUPERREPEL (common), LEPPA FRUTO (rare)
320|Wailmer   |WATER            | 130|  70|  35|  60|  70|  35|WATER VEIL  |OBLIVIOUS   |BOLA TURNO (common)
321|Wailord   |WATER            | 170|  90|  45|  60|  90|  45|WATER VEIL  |OBLIVIOUS   |CINTO PRETO (rare)
322|Numel     |FIRE/GROUND      |  60|  60|  40|  35|  65|  45|OBLIVIOUS   |-------     |TM11 (100%)
323|Camerupt  |FIRE/GROUND      |  70| 100|  70|  40| 105|  75|MAGMA ARMOR |-------     |REV.METÁLICO (100%)
324|Torkoal   |FIRE             |  70|  85| 140|  20|  85|  70|WHITE SMOKE |-------     |
325|Spoink    |PSYCHIC          |  60|  25|  35|  60|  70|  80|THICK FAT   |OWN TEMPO   |ZINCO (common), PUXADOR (rare)
326|Grumpig   |PSYCHIC          |  80|  45|  65|  80|  90| 110|THICK FAT   |OWN TEMPO   |
327|Spinda    |NORMAL           |  60|  60|  60|  60|  60|  60|OWN TEMPO   |-------     |BOLA FUMAÇA (common), BANDANA F (rare)
328|Trapinch  |GROUND           |  45| 100|  45|  10|  45|  45|HYPER CUTTER|ARENA TRAP  |
329|Vibrava   |GROUND/DRAGON    |  50|  70|  50|  70|  50|  50|LEVITATE    |LEVITATE    |PRECISÄO X (common), PUXADOR (rare)
330|Flygon    |GROUND/DRAGON    |  80| 100|  80| 100|  80|  80|LEVITATE    |LEVITATE    |TM02 (common)
331|Cacnea    |GRASS            |  50|  85|  40|  35|  85|  40|SAND VEIL   |-------     |
332|Cacturne  |GRASS/DARK       |  70| 115|  60|  55| 115|  60|SAND VEIL   |-------     |
333|Swablu    |NORMAL/FLYING    |  45|  40|  60|  50|  40|  75|NATURAL CURE|-------     |REI DO ROCK (100%)
334|Altaria   |DRAGON/FLYING    |  75|  70|  90|  80|  70| 105|NATURAL CURE|-------     |
335|Zangoose  |NORMAL           |  73| 115|  60|  90|  60|  60|IMMUNITY    |-------     |TM44 (common), CURA TUDO (rare)
336|Seviper   |POISON           |  73| 100|  60|  65| 100|  60|SHED SKIN   |-------     |PÓ ENERGIA (rare)
337|Lunatone  |ROCK/PSYCHIC     |  70|  55|  65|  70|  95|  85|LEVITATE    |-------     |
338|Solrock   |ROCK/PSYCHIC     |  70|  95|  85|  70|  55|  65|LEVITATE    |-------     |PROTEC. ESP. (common)
339|Barboach  |WATER/GROUND     |  50|  48|  43|  60|  46|  41|OBLIVIOUS   |-------     |
340|Whiscash  |WATER/GROUND     | 110|  78|  73|  60|  76|  71|OBLIVIOUS   |-------     |
341|Corphish  |WATER            |  43|  80|  65|  35|  50|  35|HYPER CUTTER|SHELL ARMOR |MAIS PP (common)
342|Crawdaunt |WATER/DARK       |  63| 120|  85|  55|  90|  55|HYPER CUTTER|SHELL ARMOR |TM49 (rare)
343|Baltoy    |GROUND/PSYCHIC   |  40|  40|  55|  55|  40|  70|LEVITATE    |-------     |DEFESA X (common)
344|Claydol   |GROUND/PSYCHIC   |  60|  70| 105|  75|  70| 120|LEVITATE    |-------     |REI DO ROCK (common)
345|Lileep    |ROCK/GRASS       |  66|  41|  77|  23|  61|  87|SUCTION CUPS|-------     |
346|Cradily   |ROCK/GRASS       |  86|  81|  97|  43|  81| 107|SUCTION CUPS|-------     |
347|Anorith   |ROCK/BUG         |  45|  95|  50|  75|  40|  50|BATTLE ARMOR|-------     |BOLA REDE (100%)
348|Armaldo   |ROCK/BUG         |  75| 125| 100|  45|  70|  80|BATTLE ARMOR|-------     |
349|Feebas    |WATER            |  20|  15|  20|  80|  10|  55|SWIFT SWIM  |-------     |
350|Milotic   |WATER            |  95|  60|  79|  81| 100| 125|MARVEL SCALE|-------     |
351|Castform  |NORMAL           |  70|  70|  70|  70|  70|  70|FORECAST    |-------     |BOLA FUMAÇA (common), TM10 (rare)
352|Kecleon   |NORMAL           |  60|  90|  70|  40|  60| 120|COLOR CHANGE|-------     |CINZA SAGRADA (common)
353|Shuppet   |GHOST            |  44|  75|  35|  45|  63|  33|INSOMNIA    |-------     |TM29 (common), PEDRA RAIO (rare)
354|Banette   |GHOST            |  64| 115|  65|  65|  83|  63|INSOMNIA    |-------     |PEDRA ETERNA (common), TM35 (rare)
355|Duskull   |GHOST            |  20|  40|  90|  25|  30|  90|LEVITATE    |-------     |
356|Dusclops  |GHOST            |  40|  70| 130|  25|  60| 130|PRESSURE    |-------     |SUCO DE FRUTA (100%)
357|Tropius   |GRASS/FLYING     |  99|  68|  83|  51|  72|  87|CHLOROPHYLL |-------     |
358|Chimecho  |PSYCHIC          |  65|  50|  70|  65|  95|  80|LEVITATE    |-------     |
359|Absol     |DARK             |  65| 130|  60|  75|  75|  60|PRESSURE    |-------     |
360|Wynaut    |PSYCHIC          |  95|  23|  48|  23|  23|  48|SHADOW TAG  |-------     |SODA POP (common)
361|Snorunt   |ICE              |  50|  50|  50|  50|  50|  50|INNER FOCUS |-------     |
362|Glalie    |ICE              |  80|  80|  80|  80|  80|  80|INNER FOCUS |-------     |
363|Spheal    |ICE/WATER        |  70|  40|  50|  25|  55|  50|THICK FAT   |-------     |ATAQUE X (rare)
364|Sealeo    |ICE/WATER        |  90|  60|  70|  45|  75|  70|THICK FAT   |-------     |
365|Walrein   |ICE/WATER        | 110|  80|  90|  65|  95|  90|THICK FAT   |-------     |TM21 (common), TM33 (rare)
366|Clamperl  |WATER            |  35|  64|  85|  32|  74|  55|SHELL ARMOR |-------     |
367|Huntail   |WATER            |  55| 104| 105|  52|  94|  75|SWIFT SWIM  |-------     |DRAGÄO FANG (common)
368|Gorebyss  |WATER            |  55|  84| 105|  52| 114|  75|SWIFT SWIM  |-------     |
369|Relicanth |WATER/ROCK       | 100|  90| 130|  55|  45|  65|SWIFT SWIM  |ROCK HEAD   |NUNCA DERRETE (common), TM42 (rare)
370|Luvdisc   |WATER            |  43|  30|  55|  97|  40|  65|SWIFT SWIM  |-------     |PÓ ESTRELAR (rare)
371|Bagon     |DRAGON           |  45|  75|  60|  50|  40|  30|ROCK HEAD   |-------     |
372|Shelgon   |DRAGON           |  65|  95| 100|  50|  60|  50|ROCK HEAD   |-------     |RESTOS (common)
373|Salamence |DRAGON/FLYING    |  95| 135|  80| 100| 110|  80|INTIMIDATE  |-------     |CONCHA RASA (rare)
374|Beldum    |STEEL/PSYCHIC    |  40|  55|  80|  30|  35|  60|CLEAR BODY  |-------     |
375|Metang    |STEEL/PSYCHIC    |  60|  75| 100|  50|  55|  80|CLEAR BODY  |-------     |
376|Metagross |STEEL/PSYCHIC    |  80| 135| 130|  70|  95|  90|CLEAR BODY  |-------     |SUPERPOÇÄO (common), ESCAMADRAGÄO (rare)
377|Regirock  |ROCK             |  80| 100| 200|  50|  50| 100|CLEAR BODY  |-------     |FL. AMARELA (common)
378|Regice    |ICE              |  80|  50| 100|  50| 100| 200|CLEAR BODY  |-------     |
379|Registeel |STEEL            |  80|  75| 150|  50|  75| 150|CLEAR BODY  |-------     |MÄE AMULETO (rare)
380|Latias    |DRAGON/PSYCHIC   |  80|  80|  90| 110| 110| 130|LEVITATE    |-------     |TM42 (common), FEITIÇO (rare)
381|Latios    |DRAGON/PSYCHIC   |  80|  90|  80| 110| 130| 110|LEVITATE    |-------     |TM12 (common)
382|Kyogre    |WATER            | 100| 100|  90|  90| 150| 140|DRIZZLE     |-------     |
383|Groudon   |GROUND           | 100| 150| 140|  90| 100|  90|DROUGHT     |-------     |
384|Rayquaza  |DRAGON/FLYING    | 105| 150|  90|  95| 150|  90|AIR LOCK    |-------     |
385|Jirachi   |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|SERENE GRACE|-------     |HIPERPOÇÄO (100%)
386|Deoxys    |PSYCHIC          |  50| 150|  50| 150| 150|  50|PRESSURE    |-------     |PEDRA SOL (rare)

--Custom Starters--
Set starter 1 to Chikorita
Set starter 2 to Quilava
Set starter 3 to Totodile

--Pokemon Movesets--
001 Bulbasaur  : ABSORVER at level 1, LODO at level 4, SEMENTE SUGA at level 7, ENRAIZAR at level 10, CHIFRADA at level 15, LÂMINA FOLHA at level 15, ESPIRAR at level 20, MEGA DRENO at level 25, BICADA BROCA at level 32, RECUPERAÇÄO at level 39, POLUIÇÄO at level 46
002 Ivysaur    : ESPOROS at level 1, SEMENTE SUGA at level 1, AGARRAMENTO at level 1, CHUTE GIRADO at level 4, AROMATERAPIA at level 7, ARMAD. ÁCIDA at level 10, POLUIÇÄO at level 15, PÓ VENENOSO at level 15, LÂMINA FOLHA at level 22, BOMBA LODO at level 29, BRAÇO AGULHA at level 38, GÁS VENENOSO at level 47, DANÇA PÉTALA at level 56
003 Venusaur   : ABSORVER at level 1, FOLHA GILETE at level 1, PÓ SONÏFERO at level 1, DANÇA PÉTALA at level 1, ESPOROS at level 4, LÂMINA FOLHA at level 7, GRAMA APITO at level 10, BRAÇO AGULHA at level 15, ÁCIDO at level 15, ESPOROS at level 22, ESPORO at level 29, DANÇA at level 41, ARMAD. ÁCIDA at level 53, P. VENENOSA at level 65
004 Charmander : RAJADA FOGO at level 1, CHUTE FOGO at level 1, LANÇA-CHAMAS at level 7, FOLHA GILETE at level 13, SUPERAQUEÇER at level 19, DIA DE SOL at level 25, CHIFRE BROCA at level 31, ERUPÇÄO at level 37, GIRO FOGO at level 43, ONDA CALOR at level 49
005 Charmeleon : NOITE SOMBRA at level 1, MORDIDA at level 1, CHUTE FOGO at level 1, SOCO FOGO at level 7, SUPERAQUEÇER at level 13, ENGOLIR at level 20, FOGO SAGRADO at level 27, PROTEÇÄO at level 34, DIA DE SOL at level 41, GIRO FOGO at level 48, LANÇA-CHAMAS at level 55
006 Charizard  : ABATER at level 1, BICADA at level 1, PINÇA at level 1, ONDA CALOR at level 1, MEGA DRENO at level 1, SALTAR at level 7, RODA DE FOGO at level 13, SOCO FOGO at level 20, PODER GRANDE at level 27, BICADA BROCA at level 34, GIRO FOGO at level 36, MOV. ESPELHO at level 44, CHUTE FOGO at level 54, LANÇA-CHAMAS at level 64
007 Squirtle   : ALVOROÇO at level 1, BOLHAS at level 4, MAU HUMOR at level 7, RAIO BOLHAS at level 10, FÚRIA at level 13, ATAQUE FÚRIA at level 18, REDEMOINHO at level 23, PINÇA at level 28, AMARRAR at level 33, OVO FERVIDO at level 40, TURBULÊNCIA at level 47
008 Wartortle  : RACHA CRÂNIO at level 1, LINCHAR at level 1, FACHADA at level 1, JATO D’ÁGUA at level 4, LUAR at level 7, MAU HUMOR at level 10, FAÏSCA at level 13, OCTAZUCA at level 19, ESPORTE ÁGUA at level 25, AGARRAMENTO at level 31, HIDRO CANHÄO at level 37, PULSO ÁGUA at level 45, GARRA DRAGÄO at level 53
009 Blastoise  : GIRO FOGO at level 1, BOCEJO at level 1, REDEMOINHO at level 1, AVANÇO-DUPLO at level 1, RETIRADA at level 4, ÁGUA LAMA at level 7, BICA D’ÁGUA at level 10, BOLHAS at level 13, JATO D’ÁGUA at level 19, PINÇA at level 25, HIDRO CANHÄO at level 31, DANÇA CHUVA at level 42, MAU HUMOR at level 55, RAIO BOLHAS at level 68
010 Caterpie   : CHUTE GIRADO at level 1, SANGUESSUGA at level 1
011 Metapod    : HIPER RAIO at level 1, RAIO SINAL at level 7
012 Butterfree : DERRUBAR at level 1, VENTANIA at level 10, ATIRAR FIOS at level 13, RAIO SINAL at level 14, MOV. ESPELHO at level 15, AGULHA DUPLA at level 18, SANGUESSUGA at level 23, PÓ DE NEVE at level 28, ATAQUE AÉREO at level 34, INVESTIDA at level 40, TEIA ARANHA at level 47
013 Weedle     : POLUIÇÄO at level 1, SANGUESSUGA at level 1
014 Kakuna     : PSÏQUICO at level 1, ENGANAR at level 7
015 Beedrill   : ABATER at level 1, GOLPE FÚRIA at level 10, ESPELHO at level 15, VENTO PRATA at level 20, MEGACHIFRE at level 25, ARMAD. ÁCIDA at level 30, PÓ VENENOSO at level 35, AGULHA DUPLA at level 40, CORTE FÚRIA at level 45
016 Pidgey     : ATAQUE AÉREO at level 1, GOLPE AÉREO at level 5, MEGA CHUTE at level 9, BICADA at level 13, GARRA APERTO at level 19, DANÇA PENA at level 25, OCTAZUCA at level 31, DESEJO at level 39, RAJADA VENTO at level 47
017 Pidgeotto  : PANCADA at level 1, OSSO RÁPIDO at level 1, BICADA BROCA at level 1, PODER OCULTO at level 5, ATAQUE ASA at level 9, OVO FERVIDO at level 13, PREVISÄO at level 20, BICADA at level 27, ALVOROÇO at level 34, ATAQUE FÚRIA at level 43, RAJADA VENTO at level 52
018 Pidgeot    : SALTAR at level 1, GOLPE AÉREO at level 1, RECICLAR at level 1, CHIFRADA at level 1, GUILHOTINA at level 5, BICADA BROCA at level 9, DEFESA ANEL at level 13, VENTANIA at level 20, CORTE AÉREO at level 27, ATAQUE ASA at level 34, DESATIVAR at level 48, GOLPE FÚRIA at level 62
019 Rattata    : CRESCIMENTO at level 1, PULSO ÁGUA at level 1, AMARRAR at level 7, ESFORÇO at level 13, ESBOÇO at level 20, BARREIRA at level 27, INVESTIDA at level 34, PREVISÄO at level 41
020 Raticate   : CONFUSÄO at level 1, ESFORÇO at level 1, AÇOITAR at level 1, MÄOZINHA at level 7, ALVOROÇO at level 13, LUAR at level 20, PSÏQUICO at level 30, ABATER at level 40, GIRO RÁPIDO at level 50
021 Spearow    : CORTE AÉREO at level 1, VENTANIA at level 1, CABEÇADA at level 7, BICADA BROCA at level 13, RAJADA VENTO at level 19, CHUTE DUPLO at level 25, GOLPE AÉREO at level 31, RUGIDO at level 37, DANÇA PENA at level 43
022 Fearow     : GOLPE AÉREO at level 1, CONVERSÄO 2 at level 1, MOV. ESPELHO at level 1, ABATER at level 1, ROLO COMPR. at level 7, GIGA DRENO at level 13, ATAQUE AÉREO at level 26, OSSO RÁPIDO at level 32, DANÇA PENA at level 40, FAÏSCA at level 47
